score,fea1,fea2,fea3,verify_time,label
417,18.4657,81.511,2.5856,1771047481,0
793,61.4625,61.2428,0.2811,1771047776,0
791,74.69,56.1614,2.1485,1771047961,1
524,73.1412,74.1201,5.1165,1771048205,0
718,28.8787,3.9983,2.7665,1771048487,0
436,65.2454,94.7492,12.8094,1771048731,0
525,76.9336,19.1264,15.5675,1771048777,0
633,50.442,8.1838,2.751,1771048853,0
528,28.2095,33.8954,3.1283,1771048988,0
622,62.4298,70.2356,8.2115,1771049238,1
407,65.8079,23.1483,13.9641,1771049458,0
744,47.9119,4.9861,32.0322,1771049567,0
306,32.1391,5.7413,3.5746,1771049656,0
427,64.7281,25.6577,24.1992,1771049675,1
652,38.4679,13.5274,2.006,1771049739,0
566,55.9602,37.2433,0.4193,1771049757,1
984,73.3725,17.3073,15.7259,1771049912,0
513,25.118,34.4314,6.5126,1771049918,1
546,63.6165,44.4487,0.7997,1771050047,1
917,46.9013,74.2539,0.7376,1771050091,1
894,47.2902,22.74,0.1371,1771050416,0
673,57.7147,47.5064,3.6575,1771050579,0
720,38.4292,81.5355,13.294,1771050812,0
340,32.3747,98.6377,10.9456,1771050883,0
647,23.2371,55.7306,80.0974,1771050927,1
860,68.4764,43.232,9.0123,1771051063,0
442,44.4249,63.1533,1.1706,1771051541,0
440,58.5491,48.6296,38.3972,1771051561,1
864,42.7245,16.4757,11.8081,1771051618,0
406,32.5736,45.9447,4.6846,1771051693,0
332,59.7847,97.91,2.8368,1771051760,0
499,54.9194,64.0429,2.5124,1771051951,0
418,46.4465,28.3432,31.2888,1771052242,0
528,54.5284,94.7146,5.4373,1771052328,1
929,35.5927,38.8582,6.671,1771052533,0
987,65.909,39.0121,18.1279,1771052679,0
484,69.3859,61.6599,33.2047,1771052830,0
514,61.3896,56.8974,0.044,1771053085,0
429,44.4202,29.0437,46.298,1771053211,0
571,50.8902,46.708,0.7846,1771053395,1
934,73.5325,33.2513,18.1299,1771053497,1
307,69.2175,73.778,30.0212,1771053520,0
702,79.908,12.2503,8.2351,1771053548,0
878,38.2922,75.0251,8.0232,1771053732,0
926,36.9468,16.1167,11.0568,1771053761,0
668,52.0156,30.5982,4.3515,1771053985,0
916,56.1034,33.3332,1.8129,1771054213,0
836,47.8657,99.0412,0.6872,1771054379,1
352,44.1547,58.9822,21.2948,1771054578,0
546,69.0109,77.7554,7.9259,1771054606,1
636,48.639,55.5378,11.844,1771054924,0
580,31.7718,98.3158,4.0355,1771055021,0
332,33.5047,17.7381,16.4511,1771055154,1
847,53.706,60.4874,4.3066,1771055448,0
642,95.0398,79.7382,0.3021,1771055612,0
538,35.3608,62.8556,4.1084,1771055656,1
791,45.2769,89.6936,18.993,1771055762,0
476,86.0721,60.0708,20.8657,1771055987,0
343,42.7358,82.6439,27.2905,1771056106,0
603,56.8319,17.5797,6.921,1771056672,0
969,78.1387,26.2064,31.3714,1771056711,1
568,35.7278,44.4069,6.9151,1771056744,0
982,45.3611,85.1618,1.6714,1771056882,0
699,42.7345,42.6559,6.9723,1771056897,0
902,27.2316,62.7459,20.2962,1771056949,0
730,73.5405,39.5812,15.4033,1771057245,1
720,41.2189,80.572,5.6926,1771057269,0
430,36.8563,20.0288,2.3895,1771057360,1
709,43.3335,59.3769,8.7017,1771057419,1
524,63.9325,57.789,26.7692,1771057426,0
442,51.6934,40.3242,1.954,1771057622,0
877,38.125,70.5128,17.547,1771057986,1
839,56.1372,2.8477,1.5938,1771057986,1
424,62.1889,84.15,25.2075,1771058141,0
511,49.6435,34.7965,11.8174,1771058238,0
727,46.4786,79.3023,1.1561,1771058263,0
736,65.2381,30.5059,2.2618,1771058381,1
891,47.3122,18.7906,26.1622,1771058549,0
537,74.1229,38.9489,7.084,1771058564,0
943,38.6355,79.7367,6.042,1771058611,0
627,38.2863,70.3518,0.6004,1771058631,0
418,36.443,40.1031,0.8778,1771058735,0
345,46.4173,93.7869,11.7652,1771058798,0
383,50.0376,40.8776,15.0029,1771058878,0
651,30.1155,35.0753,20.1746,1771059027,0
312,51.4514,14.4719,6.9878,1771059217,0
936,58.4803,7.0279,3.9835,1771059245,0
471,28.0176,34.9902,9.8222,1771059515,0
533,42.1824,9.2002,9.6464,1771059522,0
480,58.5123,46.2635,0.3528,1771059542,0
350,33.6587,86.001,27.9365,1771059576,1
980,45.2603,47.6117,10.2879,1771059715,1
694,66.3228,48.0581,0.0649,1771059826,0
728,76.9277,25.3441,32.0977,1771059830,0
573,56.5987,16.6296,30.5021,1771059916,1
506,47.4612,22.2329,29.1729,1771060004,0
447,42.479,56.7988,21.9731,1771060077,0
599,63.6613,59.1793,2.0412,1771060492,0
752,67.0011,22.0188,37.7981,1771060504,0
848,32.6535,39.892,14.352,1771060845,1
972,63.6564,56.8683,10.2376,1771060899,0
682,40.8943,76.0462,28.5894,1771061088,0
917,37.1067,31.9769,4.7979,1771061967,0
833,47.6953,27.1357,26.7901,1771062092,1
532,64.8742,73.0467,9.306,1771062093,0
933,54.6411,51.3812,8.6583,1771062146,1
428,54.235,85.6747,10.3832,1771062353,1
959,55.2866,21.1003,14.0308,1771062391,1
869,57.0149,77.0943,5.8864,1771062434,0
536,48.2877,16.2034,39.427,1771062492,0
881,59.4783,58.4771,0.9268,1771062520,0
1000,40.1048,28.3634,24.5136,1771062744,1
874,59.7651,10.1091,10.7126,1771062787,0
784,62.8548,61.6765,24.0702,1771062844,1
540,60.487,50.6799,4.6007,1771062966,1
996,61.2654,48.598,17.6608,1771063240,0
522,56.973,59.2519,9.5708,1771063265,0
398,67.6016,37.2437,17.785,1771063338,0
856,15.9258,67.0168,3.9308,1771063417,1
572,62.8062,13.0844,24.9255,1771064244,0
698,79.6319,71.4971,25.802,1771064282,1
816,40.6716,57.9814,6.4402,1771064283,0
729,38.9941,48.6473,5.1135,1771064323,0
822,69.2948,12.765,8.5612,1771064331,1
647,36.0989,27.8264,2.2337,1771064374,0
850,39.9991,29.5297,6.8559,1771064477,0
750,52.5492,23.3813,22.7129,1771064814,0
341,38.0157,95.418,4.5441,1771064830,1
393,63.1254,91.5642,13.3199,1771064990,0
785,38.138,54.6133,9.7584,1771065041,0
816,55.4095,20.5673,3.0299,1771065372,1
863,54.2672,91.1138,7.5879,1771065375,0
449,74.9583,74.9407,19.1455,1771065587,0
798,67.4795,3.8772,8.095,1771065726,0
670,42.0571,49.0712,11.9351,1771065900,0
998,31.0326,60.4945,14.9339,1771065960,0
784,62.5695,6.6473,0.5066,1771065993,0
964,40.1991,4.9831,0.5261,1771066104,1
682,44.9648,46.3524,1.2212,1771066114,0
927,34.1026,0.1952,1.7793,1771066152,1
960,60.1852,4.6836,16.6835,1771066239,0
491,40.3026,16.5138,5.7197,1771066346,0
520,49.4744,90.9971,2.0489,1771066471,0
346,49.7075,76.6284,7.5886,1771066485,1
426,52.7534,45.0426,14.4113,1771066576,0
306,59.9246,47.9206,1.509,1771066626,0
995,46.3577,68.6025,4.2221,1771066659,1
415,38.8786,47.4387,2.1613,1771066794,0
863,22.1068,6.3925,10.3952,1771066823,1
665,51.5394,73.8731,1.4715,1771066980,1
345,47.645,5.775,15.1912,1771067038,0
692,39.3429,48.6093,2.3297,1771067883,0
322,50.9383,86.1708,0.6039,1771067965,0
430,62.8397,11.738,24.1764,1771067987,1
426,66.6783,70.6628,4.0528,1771068088,1
744,26.9729,4.6328,6.9865,1771068281,0
608,44.5871,99.306,1.0646,1771068300,0
732,64.4154,68.2086,6.5289,1771068344,1
772,73.9406,96.899,2.5175,1771068366,0
347,37.741,66.8224,18.3495,1771068447,0
381,70.6748,24.2283,12.5091,1771068453,1
408,29.7486,92.6365,10.8858,1771068635,0
562,67.2243,62.667,15.1988,1771068660,1
330,45.7737,57.5937,3.4774,1771068681,0
657,73.4423,42.9112,6.0449,1771068686,0
867,43.0395,28.4594,0.9055,1771068762,1
779,45.3516,53.007,0.7019,1771068791,0
488,47.9991,36.6058,3.9912,1771068795,1
304,26.9442,85.4024,17.3017,1771068923,0
585,23.5629,2.8799,9.1047,1771068980,0
956,57.6523,53.0091,5.5253,1771069018,1
693,64.8269,83.6565,34.1095,1771069139,0
754,59.1137,2.7606,5.837,1771069990,0
725,31.1904,28.2303,6.3277,1771070034,0
326,57.2028,5.1523,48.9682,1771070047,0
426,35.1469,59.5004,1.4083,1771070050,1
434,56.1148,31.6736,2.952,1771070128,0
834,66.9695,95.973,6.0387,1771070202,0
630,55.512,61.6294,8.4698,1771070330,0
928,72.028,56.1802,1.6027,1771070367,0
691,47.7502,91.724,3.9872,1771070605,0
307,46.7503,22.3575,2.488,1771070883,0
912,51.0103,56.2242,18.9643,1771071072,0
560,29.8604,54.2783,17.9951,1771071073,0
498,43.9557,8.2114,2.7422,1771071139,0
897,45.273,93.206,5.708,1771071169,0
685,45.74,70.0235,10.5453,1771071175,0
771,54.0244,88.8106,0.4936,1771071302,0
478,27.7951,98.2537,21.5079,1771071565,1
749,32.8158,47.9654,7.1544,1771071599,0
539,66.981,80.366,2.5688,1771071681,1
823,19.8913,57.756,5.0543,1771072021,0
482,59.2456,97.7123,23.1943,1771072108,0
657,44.3966,24.7224,0.251,1771072181,0
675,52.4018,1.3817,1.5407,1771072381,0
837,73.3715,18.5948,2.1411,1771072614,0
381,48.0323,12.8019,0.6199,1771072621,1
657,59.3808,43.6952,2.5522,1771072646,0
484,50.8785,7.741,16.9912,1771072704,0
587,48.3594,22.0198,7.4882,1771072719,0
361,46.5024,9.6266,9.2997,1771072760,1
806,60.5159,48.6753,1.6947,1771072887,1
761,39.026,26.6777,3.2617,1771072905,1
329,33.0197,47.1007,24.9481,1771072951,0
330,51.1171,8.8888,2.3628,1771073158,1
592,52.8918,51.6871,23.724,1771073166,0
472,22.6376,13.0069,10.8831,1771073936,1
913,49.8427,9.9346,6.9871,1771074057,0
427,31.5968,31.002,1.911,1771074169,0
385,59.4026,87.4417,11.1963,1771074223,0
614,22.9447,78.8521,21.7505,1771074327,0
327,78.8761,95.915,1.7409,1771074483,1
421,44.927,46.0195,0.062,1771074859,1
550,37.0256,31.2441,13.4731,1771074943,1
872,45.7554,97.0907,9.1744,1771074969,0
702,58.3441,38.1768,6.9934,1771075071,0
982,63.3571,0.9103,6.0889,1771075171,0
742,45.8853,82.0109,6.8835,1771075364,0
571,28.4196,16.9211,4.6934,1771075493,0
412,31.8155,71.7912,0.8592,1771075670,1
693,54.2958,1.5122,14.9488,1771075765,0
318,64.8099,11.099,6.308,1771075768,0
904,66.7621,48.3564,17.4271,1771075769,0
764,52.5214,6.7898,40.2972,1771076084,1
990,64.5095,88.8631,1.8844,1771076134,1
490,78.6852,74.9869,15.7738,1771076364,0
792,67.8552,32.8185,37.9505,1771076374,0
462,63.8306,59.752,12.8894,1771076488,1
911,37.9016,71.5527,2.8232,1771076552,0
998,64.4393,75.5399,22.6805,1771076603,1
594,56.9185,39.5676,15.7611,1771076717,1
878,59.7597,89.88,5.9658,1771076991,0
372,68.9166,94.1785,8.4996,1771077054,0
1000,55.3784,19.5715,12.7985,1771077157,0
861,48.4618,91.1239,1.3298,1771077301,0
608,33.952,71.2681,26.1708,1771077337,1
601,45.5523,88.8138,43.7757,1771077351,0
607,53.1928,42.4754,4.0127,1771077535,0
423,54.1643,66.1198,12.5556,1771077847,1
968,53.6581,23.538,5.4698,1771077919,1
560,64.3926,75.1102,0.2813,1771077936,0
494,62.9805,58.1734,31.873,1771077959,0
650,49.0687,48.0945,1.5353,1771077989,0
788,37.2911,69.2682,0.779,1771078000,0
499,55.7504,55.2345,18.1517,1771078035,1
807,83.6951,76.5355,0.3445,1771078582,0
879,54.8186,85.8436,11.6439,1771078675,1
745,45.5611,80.0606,26.6035,1771078921,1
379,58.0375,30.7507,5.2119,1771079092,0
997,58.936,97.6119,0.708,1771079140,0
916,58.7698,64.9741,2.4627,1771079319,0
768,70.5932,32.3466,29.6276,1771079332,0
741,55.7914,4.2581,6.2621,1771079408,1
953,69.8812,98.8096,7.7949,1771079804,0
571,53.4535,59.9017,1.6968,1771079833,0
642,72.6875,22.754,25.0124,1771080039,0
423,68.101,49.1124,7.2801,1771080105,0
522,63.827,39.754,7.526,1771080124,1
789,61.8378,95.1365,8.5813,1771080134,0
985,84.5228,49.2661,14.5833,1771080201,0
951,66.1493,48.4668,2.2684,1771080273,0
596,37.2602,79.46,28.5301,1771080445,1
418,53.6885,39.0912,1.9286,1771080634,0
375,46.0292,19.6518,2.1992,1771080892,0
920,80.9671,76.8399,0.1249,1771081343,0
930,68.7716,91.0109,0.1988,1771081459,0
557,80.4793,4.5726,5.6009,1771081583,1
831,38.6001,85.99,2.0208,1771081646,0
930,66.5251,43.7863,2.3813,1771081839,0
650,29.5321,28.9133,44.1689,1771081881,0
948,26.118,3.918,26.4951,1771082019,0
576,44.0457,20.5523,3.8928,1771082339,0
554,72.6856,33.287,4.2031,1771082424,1
563,35.1108,7.0684,3.4545,1771082451,0
978,49.7478,18.879,21.3903,1771082466,0
976,67.8326,73.684,1.0346,1771082664,0
328,62.6962,68.6861,8.7728,1771082770,0
766,83.2428,76.9839,2.0617,1771082829,1
334,50.0506,16.5258,14.1945,1771082844,0
593,43.3756,4.303,9.9793,1771082904,1
901,33.5828,46.859,4.9077,1771083028,0
502,44.48,34.2785,1.0326,1771083392,0
367,33.446,77.6733,14.5847,1771083713,1
430,23.0533,53.8827,0.8017,1771083714,1
410,79.4509,93.118,3.1985,1771083771,0
823,50.7336,6.1206,2.9255,1771083945,1
587,88.872,36.3676,8.6399,1771084049,0
986,37.4107,40.5241,7.21,1771084121,0
965,43.5679,12.5889,3.2815,1771084267,0
342,38.3695,58.3016,5.6278,1771084599,0
983,40.3887,4.0202,5.7335,1771084720,0
593,63.1041,71.2725,8.5228,1771084724,1
584,58.4949,3.7443,22.8513,1771084826,0
863,63.1311,87.3472,1.5307,1771084871,1
926,70.1341,6.5027,8.1576,1771084884,0
318,66.6103,45.6349,0.1855,1771084905,0
806,34.8727,15.5385,11.9806,1771084916,1
846,42.1427,13.3122,10.2275,1771085015,0
347,51.8222,72.1216,11.8422,1771085134,0
518,105.9175,77.4251,6.4425,1771085269,0
921,61.586,73.9199,2.0685,1771085419,0
487,51.6003,40.3992,5.9435,1771085455,1
330,60.0991,99.0786,0.2388,1771085508,1
558,40.9533,33.9969,4.8035,1771085566,0
974,53.9364,24.528,18.2372,1771085802,1
643,64.3199,99.6505,4.1338,1771085826,0
607,49.5651,97.7277,8.9589,1771085830,0
370,38.6517,59.1836,3.0261,1771085863,0
606,48.8319,20.9039,1.4412,1771085932,0
867,45.2064,23.8499,7.3589,1771085941,1
398,29.6431,52.0885,0.3642,1771085965,1
320,41.4267,77.6103,23.4842,1771086048,0
919,29.1078,7.7454,15.014,1771086110,1
864,31.4481,68.767,61.7494,1771086113,0
305,32.8858,10.3111,49.8859,1771086136,1
530,64.3018,84.4111,13.0558,1771086252,0
381,72.3375,53.2118,14.992,1771086608,0
516,26.9588,98.9694,7.5097,1771086975,1
634,73.7028,75.2982,2.466,1771086979,0
858,33.1011,49.7229,16.5239,1771086989,1
989,61.2032,14.1177,3.1429,1771087141,0
893,53.8784,54.2396,10.4978,1771087171,0
954,59.5378,11.4445,13.1259,1771087623,0
852,32.5139,90.5162,8.3078,1771087686,1
758,22.8146,23.0068,10.8686,1771087859,1
386,37.9564,86.5367,3.466,1771088420,0
814,56.403,30.3903,14.2927,1771088450,1
812,79.3536,22.1899,28.7437,1771088548,0
886,34.5541,30.4236,6.6166,1771088650,0
777,48.5174,70.7554,1.2894,1771088730,0
797,38.7638,52.5216,9.6684,1771088800,0
748,49.7416,10.7472,4.1766,1771088908,0
887,21.0382,13.7059,5.4319,1771088962,0
559,72.4707,37.853,1.6443,1771089009,0
836,50.3605,33.8544,9.8293,1771089017,1
499,63.7575,85.1735,15.4764,1771089197,0
762,46.517,57.2253,14.5432,1771089253,1
393,52.8594,18.6715,50.9647,1771089260,0
651,66.9331,2.8343,2.3851,1771089335,1
407,51.9758,10.2363,24.5507,1771089366,0
654,52.5156,70.0412,13.1908,1771089431,0
768,38.0909,84.7097,12.2924,1771089475,1
394,41.9836,78.2538,11.5125,1771089638,1
390,34.8078,78.9875,7.7298,1771089645,1
343,38.9297,26.0961,4.7586,1771089710,1
755,68.7684,98.9086,28.7079,1771089839,0
683,77.1291,8.6409,1.638,1771089977,0
322,31.2909,82.1095,1.9356,1771090043,1
322,55.9276,9.6817,0.1686,1771090164,0
533,45.2346,26.7531,13.4471,1771090217,1
997,70.9545,49.5414,22.4418,1771090239,1
610,52.0229,5.3341,2.0585,1771090310,0
716,49.8879,39.4171,0.3503,1771090372,1
632,38.8285,35.0114,2.7985,1771090892,0
874,27.0233,64.7172,21.5131,1771090895,0
402,61.4141,71.8013,0.1632,1771090912,1
799,55.2947,9.0495,1.0665,1771091060,0
782,55.6617,3.8068,0.2531,1771091140,0
488,41.0101,77.5891,28.6734,1771091213,1
759,47.8135,52.7991,1.4561,1771091238,0
488,61.8661,53.4637,23.0678,1771091583,0
650,64.7317,98.0717,6.4139,1771091782,1
880,32.3229,43.7742,5.0229,1771091787,1
413,40.4998,19.6193,5.5602,1771091866,0
403,29.1517,68.0641,5.4244,1771092325,0
919,53.019,81.5678,4.1814,1771092379,0
807,63.2651,50.2361,16.6495,1771092408,1
644,45.8193,69.1815,7.0927,1771092419,1
320,40.0572,51.3931,47.0839,1771092488,1
686,44.9705,40.7352,7.2934,1771092652,1
508,84.5947,3.4278,17.0636,1771092657,0
981,67.8789,17.3743,13.6687,1771092755,0
782,60.965,47.9767,5.1267,1771092834,1
772,54.801,39.6529,15.5417,1771092869,0
692,49.8089,84.2884,1.6838,1771092965,0
934,36.4005,10.8446,2.2733,1771093011,1
988,34.0746,5.0128,9.6464,1771093339,0
815,41.4813,8.7137,12.4328,1771093392,1
487,35.6933,67.8093,10.3234,1771093406,1
645,40.8828,59.4473,7.1222,1771093431,0
651,48.4716,63.222,1.4804,1771093785,0
840,49.6205,15.6921,4.6643,1771093850,1
897,40.6943,51.6353,9.2859,1771093857,0
346,57.4281,76.767,2.5627,1771093874,0
376,47.1649,68.3876,10.1566,1771093959,0
642,53.2205,43.8688,2.6694,1771094045,0
490,38.8311,10.3501,1.0298,1771094058,1
842,60.3931,87.065,3.9206,1771094336,0
980,41.9773,52.6204,3.1849,1771094687,0
335,74.1283,88.9661,16.6308,1771094825,0
723,46.6251,43.87,6.609,1771094828,0
650,48.5797,23.7013,0.6618,1771094843,0
487,58.9038,30.7413,16.9047,1771094897,0
826,62.1778,41.8149,3.1292,1771094906,0
633,63.7939,61.4223,8.3904,1771095037,0
782,76.6338,76.8911,7.7985,1771095210,1
515,59.9283,24.2641,35.6093,1771095213,0
457,48.9952,18.7722,2.9428,1771095303,0
966,42.0553,20.2659,1.5687,1771095603,1
540,47.9926,93.45,2.9898,1771095645,0
595,72.2602,16.3949,8.5911,1771095653,1
761,29.1955,34.5743,2.4532,1771095723,1
344,37.7149,48.5868,4.1623,1771095726,0
794,46.7152,55.6203,10.731,1771096190,0
474,37.5153,85.8085,1.2384,1771096207,1
645,43.8684,11.2884,29.0597,1771096559,1
355,77.0935,10.8013,7.6004,1771096667,0
865,45.5286,31.641,6.6087,1771096668,1
640,56.1747,41.3201,4.5106,1771097112,0
407,25.127,37.3776,2.8192,1771097218,0
513,33.4634,39.1902,6.6049,1771097355,0
798,63.9903,85.1455,6.6606,1771097367,0
696,75.0204,83.6668,0.5776,1771097512,0
849,53.3212,80.5501,18.7985,1771097644,0
796,45.4098,75.5281,17.1904,1771097654,0
472,57.4424,4.0389,5.9386,1771097875,0
404,11.0385,14.9388,4.1061,1771098187,0
851,53.4368,73.2193,6.9101,1771098589,1
778,34.3083,59.4844,2.503,1771098656,0
698,61.9114,67.3945,0.0084,1771098692,0
733,17.1155,71.6931,4.3742,1771098743,0
941,40.5744,91.1365,0.1817,1771099006,0
992,49.3854,63.5143,0.4155,1771099091,0
493,38.5731,27.5567,0.2991,1771099247,0
765,44.3677,8.3016,21.2076,1771099250,0
640,63.5665,43.2085,1.5503,1771099289,0
358,49.6326,70.985,2.9348,1771099305,0
837,36.0413,28.1901,6.7387,1771099387,0
777,64.106,12.0079,7.5356,1771099398,1
402,53.7647,99.8742,1.3019,1771099464,1
832,54.3873,41.8874,24.0255,1771099544,0
891,36.6123,21.6315,2.6277,1771099677,0
621,11.7859,16.4556,28.5752,1771099795,1
848,36.408,86.2782,2.9689,1771099925,0
313,34.882,81.9604,0.026,1771099930,0
755,40.8005,61.3321,35.7061,1771099989,0
520,37.3722,54.7186,6.611,1771100215,1
690,51.6905,95.1439,21.099,1771100291,0
977,63.2132,22.8268,13.2555,1771100449,1
472,66.1424,41.5394,1.9725,1771100469,1
961,62.5582,2.4665,18.6607,1771100570,1
983,36.5356,41.859,0.5243,1771100617,0
380,50.8835,38.4217,7.0838,1771100635,0
635,73.4775,94.9493,2.9318,1771101108,0
524,26.229,35.8232,4.4877,1771101338,0
334,70.2235,83.4789,14.1481,1771101411,0
487,35.0584,76.6594,11.5006,1771101648,0
523,54.4065,14.7272,5.7997,1771101649,0
942,56.1918,96.2717,0.4701,1771101653,0
793,52.8487,63.0966,0.4073,1771101681,1
610,83.4271,59.6551,12.1135,1771101787,0
820,45.4875,1.1705,29.7259,1771101815,0
880,25.4077,69.9211,18.7907,1771102047,0
839,55.3467,5.5629,1.3032,1771102141,1
668,47.4494,18.5381,1.2923,1771102411,0
774,58.322,9.8621,9.4296,1771102432,0
330,63.2314,37.8206,10.7181,1771102465,0
531,49.4947,79.5712,9.5839,1771102742,0
796,56.5447,70.7382,21.6624,1771102802,0
865,52.1636,10.6695,2.6267,1771103082,1
474,76.8783,79.8461,1.891,1771103124,0
597,44.4416,46.0847,24.5536,1771103156,1
664,39.6939,3.2631,12.8067,1771103190,1
385,63.211,22.3826,12.4385,1771103359,1
876,36.0623,78.5186,4.0854,1771103375,0
388,55.8824,73.33,9.8852,1771103411,0
353,47.4562,18.8351,12.9719,1771103650,1
929,48.4802,3.7999,9.1698,1771103830,0
660,86.5596,29.5202,13.3264,1771103833,0
775,68.5113,79.4927,8.9172,1771103965,0
528,65.3237,93.839,40.1916,1771104176,1
833,57.9586,57.2886,6.7728,1771104399,0
672,39.6273,9.1104,0.1255,1771104475,1
768,53.9222,50.2086,1.7834,1771104482,1
719,58.7499,99.8791,33.2864,1771104734,0
831,52.9848,93.8669,6.3397,1771104775,1
699,51.4213,99.3211,1.2843,1771104847,0
483,44.0383,69.9415,1.6939,1771105021,0
861,54.1019,42.6089,0.2938,1771105058,1
389,42.1164,89.313,2.5662,1771105339,0
915,60.5513,89.518,43.1588,1771105402,0
682,19.7634,14.4365,3.9871,1771105744,0
668,70.3812,77.5386,2.8802,1771105794,0
373,30.325,91.931,11.0148,1771105991,0
568,33.9912,89.852,11.2146,1771105996,0
314,56.1328,70.6834,34.3683,1771106007,0
628,58.0991,53.7358,13.0784,1771106484,1
691,81.1742,77.6749,1.165,1771106505,1
733,54.4443,51.6156,42.4039,1771106642,0
643,49.3932,32.1234,13.8724,1771106647,0
494,52.8695,25.8938,3.0005,1771106905,0
335,73.8573,54.0657,3.0272,1771107094,0
504,86.366,45.5955,32.1881,1771107319,0
950,47.228,52.4495,2.1398,1771107454,0
356,58.1416,26.0697,2.5824,1771107563,1
409,48.8842,59.0583,4.4462,1771107565,0
985,48.586,66.2074,11.3778,1771107712,0
795,78.1858,80.6849,5.6163,1771107750,1
524,36.114,58.9987,3.729,1771107823,0
685,14.9858,75.6071,3.1146,1771107892,0
363,54.7617,16.9385,1.3364,1771107906,0
651,68.0151,12.1063,7.9022,1771107984,0
762,53.2984,17.9641,3.194,1771108011,0
619,57.5331,84.6265,4.0269,1771108087,1
656,61.2859,55.615,0.0783,1771108159,0
392,51.6637,45.5315,7.5766,1771108188,0
994,58.3446,76.2159,11.9212,1771108332,1
599,58.0942,12.4078,26.2464,1771108428,0
793,20.6209,0.6208,2.1956,1771108441,0
953,51.708,31.0965,25.1779,1771108602,0
894,26.4083,24.8894,4.4806,1771109020,0
688,49.4274,30.7331,16.2147,1771109190,0
910,42.5708,97.3569,22.7111,1771109220,1
733,65.5102,56.7746,32.5358,1771109458,1
401,53.6662,58.9112,3.937,1771109509,0
677,57.0979,65.5669,3.0172,1771109525,0
882,47.1282,39.7725,5.7904,1771109572,1
637,65.7827,97.8976,8.089,1771109674,0
791,26.0401,97.3261,11.7328,1771109769,0
941,36.5675,76.9245,11.7726,1771109806,0
359,69.2946,21.1692,1.2403,1771109861,0
808,43.4653,88.0197,9.4628,1771109926,0
691,17.8125,10.092,1.8377,1771110117,0
418,71.7896,62.9895,12.426,1771110286,1
770,66.154,45.7215,37.5419,1771110687,0
627,60.6645,3.9216,14.736,1771110766,0
320,51.4161,90.3907,11.8658,1771110819,0
396,74.9112,96.1093,0.8065,1771110869,0
812,68.8793,90.7395,2.0412,1771111038,0
939,73.2178,19.2467,4.3888,1771111067,0
649,60.4325,33.2982,27.1022,1771111110,0
431,51.8419,95.5733,4.0181,1771111310,0
845,44.0125,10.6424,16.8078,1771111359,0
898,30.9661,58.3305,1.0954,1771111542,0
331,57.5307,48.5522,10.8472,1771111815,0
558,58.7804,15.1899,15.1009,1771111965,0
775,44.7533,88.6577,7.829,1771111997,0
332,59.2052,13.4154,14.5606,1771112135,1
